Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
CO2 emissions,6217.458065371874,0,8295.54177904774,0,10911.042729240124,0,13842.347314804518,0,17525.46465166628,0,22261.7467580922,0,22348.758616091083,0,25472.498195820073,0,29137.135112136602,0,33673.45300147038,0,37136.93231889647,0,42497.744499224485,0,50103.76925980877,0,58037.97207207243,0,65745.37391743744,0,77224.07714714916,0,72686.48357834773,0,67606.87522411376,0,62007.11096949414,0,55788.86159926023,0,49221.93458938661,0,0,0,0,0,0,0,0,0,0
NOX emissions,0.8292651646345518,0,1.1644434397507792,0,1.576584640836805,0,1.9700133818755277,0,2.4710572404090385,0,2.9604623459989674,0,2.597581578257053,0,2.9181879577658583,0,3.2883788537573584,0,3.797877461480117,0,4.125222276364185,0,4.705869917676511,0,5.626336307621032,0,6.579076527153501,0,7.49744462407826,0,8.845671002263277,0,8.327241515483951,0,7.7685514848993495,0,7.1262642547076664,0,6.41224695454482,0,5.701769272218767,0,0,0,0,0,0,0,0,0,0
PM 10 emissions,0.4007200658862883,0,0.5273510127428307,0,0.6879537060586184,0,0.8765688309452851,0,1.1127147220759168,0,1.435887425953385,0,1.4886414786567854,0,1.702058466603033,0,1.9531767473314405,0,2.2575742157546737,0,2.497744109888195,0,2.8601680723895173,0,3.3622167042419666,0,3.886864156264409,0,4.397413062900572,0,5.160234071554763,0,4.85685732027496,0,4.5145146471110795,0,4.140437802773769,0,3.725144277192381,0,3.2810777502606343,0,0,0,0,0,0,0,0,0,0
SO2 emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOC emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
