Timestep,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,0.036111843,0.042078539,0.041888735,0.045428724,0.048115897,0.057274306,0.078279156,0.07191367,0.09320896,0.105603036,0.091181702,0.096414224,0.101872466,0.107541924,0.113456757,0.1196009,0.12593864,0.132493425,0.139266403,0.146278713,0.153535214,0.161043923,0.168824143,0.176882237,0.1852298,0.193870055,0.202826871,0.212089769,0.221665518,0.231571915,0.241821627
1,0.035177042,0.042128991,0.042316319,0.059795998,0.049244489,0.055476123,0.063800569,0.071022312,0.091952776,0.103271256,0.106052241,0.111793277,0.117785227,0.124008908,0.130506083,0.137255554,0.144211473,0.151402091,0.158827683,0.166513541,0.174464524,0.182689411,0.191211089,0.200036195,0.209177881,0.218638774,0.228447324,0.23858891,0.249070474,0.259912736,0.271129946
2,0.034725222,0.041595553,0.042079686,0.044807157,0.048903384,0.055476136,0.063697855,0.071373812,0.079051141,0.100369141,0.090615506,0.095815457,0.101239721,0.106873887,0.112751899,0.118857792,0.125156079,0.131670062,0.138400879,0.14536954,0.152580873,0.160042844,0.167774636,0.175782573,0.184078177,0.192664652,0.201565717,0.210770959,0.220287105,0.230131841,0.240317756
3,0.034413395,0.041746113,0.042364564,0.045045171,0.047417959,0.056177038,0.064139791,0.071359249,0.078291249,0.08523458,0.090654258,0.095856437,0.101283027,0.106919608,0.11280014,0.118908651,0.125209639,0.13172641400000001,0.138460117,0.145431765,0.152646189,0.160111359,0.167846466,0.175857836,0.184156996,0.192747152,0.201652032,0.21086122,0.220381446,0.230230402,0.240420683
4,0.034897832,0.041934554,0.042394773,0.045390211,0.04810269,0.056428763,0.063975299,0.071490932,0.091289738,0.098963381,0.091352505,0.096594853,0.102063345,0.107743449,0.113669391,0.119825072,0.126174713,0.132741808,0.139527504,0.146552981,0.153823108,0.161345917,0.169140745,0.17721397,0.185577207,0.194233687,0.203207321,0.212487612,0.222081341,0.232006339,0.264533651
5,0.035284692,0.042128339,0.043401841,0.047087073,0.050347207,0.055733006,0.076327694,0.089351601,0.092557151,0.103178078,0.107464823,0.113282367,0.119354171,0.125660792,0.132244555,0.139083973,0.146132587,0.153419023,0.160943558,0.168731825,0.176788746,0.185123218,0.193758433,0.202701117,0.211964596,0.221551532,0.231490758,0.241767453,0.252388651,0.263375352,0.274741994
6,0.037360055,0.042633594,0.045288359,0.048626361,0.06001645,0.058006563,0.075930919,0.089082722,0.094697779,0.111193744,0.117678563,0.124049306,0.130698493,0.13760482,0.144814653,0.152304448,0.160023288,0.168002538,0.176242493,0.184771233,0.193594146,0.202720974,0.212177122,0.221969955,0.232114068,0.242612369,0.253496446,0.264750052,0.276380889,0.288411956,0.300859069
7,0.037757358,0.044082747,0.046096435,0.059970264,0.062273427,0.071564375,0.082974933,0.091875959,0.096425886,0.120608977,0.156952876,0.165389633,0.174195758,0.183342372,0.192891748,0.202811976,0.213034279,0.223600697,0.23451142,0.245804056,0.257485642,0.269569073,0.28208834,0.295053121,0.308482832,0.322381139,0.336790332,0.351688258,0.367085016,0.383011311,0.399488155
8,0.038544328,0.044484988,0.047109889,0.048262644,0.049555768,0.072617645,0.086885705,0.102550441,0.096846999,0.10015779,0.155089341,0.163425905,0.172127451,0.181165443,0.190601412,0.200403831,0.210504742,0.220945686,0.23172685,0.242885396,0.254428276,0.266368233,0.278738852,0.291549699,0.304819957,0.318553249,0.332791362,0.347512408,0.362726368,0.378463578,0.394744803
9,0.038346459,0.043146479,0.044671843,0.04461549,0.04931617,0.075174652,0.082252985,0.097264851,0.100513022,0.083548644,0.175513361,0.184890432,0.19467859,0.204845151,0.215460092,0.226487308,0.237849161,0.249592825,0.261718335,0.274267862,0.287249141,0.3006765,0.314588022,0.3289944,0.343917291,0.359360602,0.375371742,0.391925527,0.409033094,0.426728781,0.445036005
10,0.038305652,0.043015076,0.044935695,0.043076881,0.047631797,0.074392087,0.079093805,0.091485041,0.100300284,0.083144721,0.163977352,0.172791778,0.181992109,0.191548167,0.20152502,0.211889324,0.222569205,0.233608589,0.245007675,0.256805757,0.269010185,0.281634433,0.294714015,0.308259044,0.322289804,0.336810123,0.35186419,0.367428852,0.38351466,0.400153694,0.41736791
11,0.037046961,0.042413176,0.044982637,0.042321821,0.048820478,0.071900637,0.081832489,0.088413889,0.099239268,0.082554348,0.153097051,0.161326501,0.169916241,0.178838106,0.188152834,0.197829304,0.207800436,0.218107236,0.228749891,0.239765082,0.251159672,0.262946242,0.275157944,0.28780422,0.300904008,0.314460884,0.328516098,0.343048043,0.358066574,0.373601636,0.389673727
