,Residential L1,Residential L2,Residential MUD,Work,Public L2,Fast
0,363.16530661417477,844.2057571378921,530.2573377498526,24.858028569146867,0.0,0.0
1,360.727241433015,834.7729379677555,524.7879946915311,24.808198465980734,0.0,0.0
2,358.4263410422702,825.5299332182977,519.6459490821275,24.745530011329695,0.0,0.0
3,356.2588368099587,816.4783861745955,514.8138167158888,24.67074914332825,0.0,0.0
4,354.2209601040986,807.6199401217251,510.2742133870624,24.58458180011092,0.0,0.0
5,352.30894229270837,798.9562383447635,506.0097548898959,24.487753919812217,0.0,0.0
6,350.5190147438063,790.4889241287874,502.00305701863635,24.380991440566653,0.0,0.0
7,348.8474088254106,782.2196407588735,498.2367355675313,24.265020300508738,0.0,0.0
8,347.29035590553946,774.1500315200988,494.69340633082805,24.140566437772982,0.0,0.0
9,345.84408735221166,766.2817396975397,491.355685102774,24.008355790493923,0.0,0.0
10,344.50483453344503,758.6164085762732,488.2061876776165,23.86911429680605,0.0,0.0
11,343.2688288172581,751.155681441376,485.227529849603,23.723567894843878,0.0,0.0
12,342.13230157166896,743.9012015779247,482.40232741298064,23.572442522741934,0.0,0.0
13,341.0914841646961,736.854612270996,479.71319616199685,23.416464118634718,0.0,0.0
14,340.14260796435775,730.0175568056666,477.1427518908991,23.25635862065674,0.0,0.0
15,339.28190433867223,723.3916784670134,474.67361039393455,23.092851966942533,0.0,0.0
16,338.5056046556577,716.9786205401127,472.2883874653507,22.926670095626587,0.0,0.0
17,337.80994028333265,710.780026310042,469.9696988993949,22.758538944843433,0.0,0.0
18,337.1911425897154,704.7975390618775,467.7001604903145,22.58918445272758,0.0,0.0
19,336.645442942824,699.032802080696,465.4623880323567,22.41933255741353,0.0,0.0
20,336.1690727106771,693.4874586515743,463.23899731976917,22.249709197035813,0.0,0.0
21,335.75826326129265,688.1631520595892,461.01260414679894,22.08104030972893,0.0,0.0
22,335.40924596268917,683.0615255898172,458.76582430769366,21.914051833627397,0.0,0.0
23,335.1182521828848,678.184222527335,456.4812735967004,21.74946970686573,0.0,0.0
24,334.8815132898982,673.5328861572199,454.1415678080668,21.588019867578446,0.0,0.0
25,334.6952606517472,669.109159764548,451.7293227360401,21.430428253900054,0.0,0.0
26,334.5557256364503,664.914686634396,449.22715417486745,21.277420803965057,0.0,0.0
27,334.45913961202587,660.9511100518414,446.6176779187965,21.129723455907985,0.0,0.0
28,334.4017339464921,657.22007330196,443.8835097620745,20.988062147863342,0.0,0.0
29,334.37974000786727,653.7232196698291,441.0072654989487,20.853162817965643,0.0,0.0
30,334.3893891641698,650.4621924405253,437.97156092366663,20.725751404349403,0.0,0.0
31,334.4260695193636,647.4302249647309,434.7679284528846,20.606338385514977,0.0,0.0
32,334.48179612119543,644.5869108555526,431.42356699289553,20.494572401426137,0.0,0.0
33,334.54774075335746,641.8834337917019,427.97459207240115,20.389886632412463,0.0,0.0
34,334.61507519954216,639.2709774518909,424.45711922010327,20.29171425880357,0.0,0.0
35,334.67497124344203,636.7007255148318,420.90726396470393,20.199488460929068,0.0,0.0
36,334.7186006687494,634.1238616592362,417.3611418349049,20.112642419118554,0.0,0.0
37,334.7371352591565,631.4915695638164,413.85486835940804,20.03060931370163,0.0,0.0
38,334.72174679835575,628.7550329072842,410.4245590669151,19.952822325007904,0.0,0.0
39,334.6636070700396,625.8654353683518,407.1063294861281,19.87871463336697,0.0,0.0
40,334.5538878579003,622.7739606257308,403.9362951457489,19.807719419108444,0.0,0.0
41,334.38376094563023,619.4317923581334,400.9505715744793,19.73926986256192,0.0,0.0
42,334.14439811692193,615.7901142442719,398.18527430102114,19.672799144057013,0.0,0.0
43,333.8269711554677,611.8001099628577,395.67651885407633,19.607740443923316,0.0,0.0
44,333.42265184495955,607.412963192603,393.46042076234653,19.543526942490427,0.0,0.0
45,332.9226119690904,602.57985761222,391.5730955545339,19.47959182008797,0.0,0.0
46,332.32147052841776,597.2713129496937,390.0374424920743,19.415679002912462,0.0,0.0
47,331.62763539096153,591.5351931301019,388.8234957673409,19.352775400628193,0.0,0.0
48,330.852961641607,585.4386981277961,387.8880733054406,19.292178668766365,0.0,0.0
49,330.00930436523936,579.0490279171272,387.18799303148074,19.235186462858184,0.0,0.0
50,329.1085186467441,572.4333824724467,386.68007287056855,19.183096438434877,0.0,0.0
51,328.16245957100637,565.6589617681059,386.32113074781114,19.13720625102764,0.0,0.0
52,327.1829822229114,558.7929657784554,386.06798458831554,19.09881355616768,0.0,0.0
53,326.18194168734453,551.9025944778467,385.877452317189,19.069216009386217,0.0,0.0
54,325.17119304919123,545.0550478406311,385.7063518595389,19.04971126621446,0.0,0.0
55,324.16259139333636,538.3175258411596,385.5115011404721,19.041596982183602,0.0,0.0
56,323.1679918046656,531.7572284537836,385.249718085096,19.046170812824872,0.0,0.0
57,322.1992493680641,525.4413556528542,384.8778206185178,19.064730413669476,0.0,0.0
58,321.26821916841715,519.4371074127225,384.3526266658444,19.098573440248625,0.0,0.0
59,320.3867562906098,513.8116837077396,383.6309541521831,19.148997548093515,0.0,0.0
60,319.5667158195278,508.632284512257,382.6696210026413,19.217300392735375,0.0,0.0
61,318.81664292924074,503.94622321922037,381.43792052065885,19.304170751803575,0.0,0.0
62,318.131843150557,499.72126689595615,379.95504752300883,19.40786189132022,0.0,0.0
63,317.5043121034694,495.9052960283846,378.2526722047968,19.526018199405563,0.0,0.0
64,316.9260454079707,492.4461911024266,376.3624647611284,19.656284064179868,0.0,0.0
65,316.3890386840542,489.2918326040032,374.31609538710956,19.79630387376342,0.0,0.0
66,315.8852875517125,486.39010101903506,372.14523427784616,19.94372201627647,0.0,0.0
67,315.4067876309385,483.6888768334427,369.88155162844356,20.09618287983929,0.0,0.0
68,314.9455345417251,481.13604053314714,367.5567176340078,20.25133085257214,0.0,0.0
69,314.4935239040653,478.67947260406913,365.20240248964467,20.40681032259529,0.0,0.0
70,314.0427513379518,476.2670535321293,362.85027639045956,20.560265678029,0.0,0.0
71,313.5852124633776,473.84666380324853,360.53200953155874,20.70934130699355,0.0,0.0
72,313.1129029003358,471.3661839033478,358.27927210804773,20.8516815976092,0.0,0.0
73,312.61781826881895,468.7734943183476,356.1237343150322,20.984930937996207,0.0,0.0
74,312.09195418882,466.01647553416865,354.09706634761795,21.106733716274842,0.0,0.0
75,311.5273062803321,463.04300803673215,352.23093840091093,21.214734320565384,0.0,0.0
76,310.91819236110734,459.81463215572774,350.5465932596815,21.307129240571097,0.0,0.0
77,310.2682190399368,456.3475275959237,349.02356406736146,21.38432337232735,0.0,0.0
78,309.5833151233704,452.671533905857,347.63095655704643,21.447273713452514,0.0,0.0
79,308.86940941795865,448.81649063406485,346.3378764618328,21.496937261564955,0.0,0.0
80,308.1324307302518,444.81223732908484,345.11342951481686,21.53427101428306,0.0,0.0
81,307.37830786680024,440.688613539454,343.9267214490948,21.5602319692252,0.0,0.0
82,306.612969634154,436.4754588137095,342.7468579977626,21.57577712400973,0.0,0.0
83,305.8423448388635,432.2026127003886,341.5429448939167,21.58186347625504,0.0,0.0
84,305.07236228747905,427.8999147480287,340.2840878706532,21.579448023579516,0.0,0.0
85,304.3089507865508,423.59720450516676,338.9393926610682,21.569487763601494,0.0,0.0
86,303.5580391426292,419.32432152034033,337.4779649982581,21.552939693939383,0.0,0.0
87,302.8255561622645,415.1111053420866,335.868910615319,21.530760812211547,0.0,0.0
88,302.1174306520068,410.98739551894266,334.0813352453471,21.503908116036357,0.0,0.0
89,301.4395914184065,406.9830315994457,332.0843446214384,21.473338603032172,0.0,0.0
90,300.797967268014,403.1278531321333,329.84704447668946,21.4400092708174,0.0,0.0
91,300.1968275795892,399.4445647653375,327.3487081464525,21.404759325026316,0.0,0.0
92,299.6338040207313,395.9273315465711,324.60927937510564,21.367956803357025,0.0,0.0
93,299.1048688312494,392.563183623142,321.6588695092827,21.329851951523526,0.0,0.0
94,298.6059942509522,389.33915114235793,318.5275898956179,21.290695015239837,0.0,0.0
95,298.1331525196489,386.2422642515268,315.24555188074544,21.25073624021998,0.0,0.0
96,297.6823158771485,383.2595530979567,311.84286681129953,21.210225872177976,0.0,0.0
97,297.24945656325974,380.378047828955,308.3496460339141,21.169414156827816,0.0,0.0
98,296.8305468177917,377.5847785918299,304.79600089522336,21.128551339883536,0.0,0.0
99,296.42155888055345,374.8667755338891,301.2120427418615,21.087887667059153,0.0,0.0
