year, ldv_population, total_population, vehicle_miles_traveled, ldv_price, new_vehicle_mpg,BEV100_population,PHEV10_population,PHEV20_population,PHEV40_population,BEV100_vmt,PHEV10_vmt,PHEV20_vmt,PHEV40_vmt
2011,449,323938,9833,0.0,0.0,314.29999999999995,44.900000000000006,44.900000000000006,44.900000000000006,9833,3244.8900000000003,4916.5,7374.75
2012,1278,328444,9833,0.0,0.0,894.5999999999999,127.80000000000001,127.80000000000001,127.80000000000001,9833,3244.8900000000003,4916.5,7374.75
2013,2579,333013,9833,0.0,0.0,1805.3,257.90000000000003,257.90000000000003,257.90000000000003,9833,3244.8900000000003,4916.5,7374.75
2014,3926,337646,9833,0.0,0.0,2748.2,392.6,392.6,392.6,9833,3244.8900000000003,4916.5,7374.75
2015,4130,342343,9833,15603.57,0.0,2891.0,413.0,413.0,413.0,9833,3244.8900000000003,4916.5,7374.75
2016,4844,347106,9833,11258.79,0.0,3390.7999999999997,484.40000000000003,484.40000000000003,484.40000000000003,9833,3244.8900000000003,4916.5,7374.75
2017,6356,351935,9833,6914.0,29.9,4449.2,635.6,635.6,635.6,9833,3244.8900000000003,4916.5,7374.75
2018,10285,356831,9833,5377.16,31.0,7199.499999999999,1028.5,1028.5,1028.5,9833,3244.8900000000003,4916.5,7374.75
2019,10508,361795,9833,3840.32,32.1,7355.599999999999,1050.8,1050.8,1050.8,9833,3244.8900000000003,4916.5,7374.75
2020,13879,366572,9833,2741.24,33.4,9715.3,1387.9,1387.9,1387.9,9833,3244.8900000000003,4916.5,7374.75
2021,17249,371902,9833,1642.17,34.7,12074.3,1724.9,1724.9,1724.9,9833,3244.8900000000003,4916.5,7374.75
2022,20620,378339,9833,821.08,36.6,14433.999999999998,2062.0,2062.0,2062.0,9833,3244.8900000000003,4916.5,7374.75
2023,24188,383670,9833,0.0,37.5,16931.6,2418.8,2418.8,2418.8,9833,3244.8900000000003,4916.5,7374.75
2024,27162,389552,9833,0.0,39.6,19013.399999999998,2716.2000000000003,2716.2000000000003,2716.2000000000003,9833,3244.8900000000003,4916.5,7374.75
2025,30136,395250,9833,0.0,39.6,21095.199999999997,3013.6000000000004,3013.6000000000004,3013.6000000000004,9833,3244.8900000000003,4916.5,7374.75
2026,32515,400213,9833,0.0,39.5,22760.5,3251.5,3251.5,3251.5,9833,3244.8900000000003,4916.5,7374.75
2027,34696,406095,9833,0.0,39.4,24287.199999999997,3469.6000000000004,3469.6000000000004,3469.6000000000004,9833,3244.8900000000003,4916.5,7374.75
2028,37076,411609,9833,0.0,39.3,25953.199999999997,3707.6000000000004,3707.6000000000004,3707.6000000000004,9833,3244.8900000000003,4916.5,7374.75
2029,39653,417126,9833,0.0,39.2,27757.1,3965.3,3965.3,3965.3,9833,3244.8900000000003,4916.5,7374.75
2030,42230,421168,9833,0.0,39.1,29560.999999999996,4223.0,4223.0,4223.0,9833,3244.8900000000003,4916.5,7374.75
2031,46085,427027,9833,0.0,39.0,32259.499999999996,4608.5,4608.5,4608.5,9833,3244.8900000000003,4916.5,7374.75
2032,48945,432968,9833,0.0,39.0,34261.5,4894.5,4894.5,4894.5,9833,3244.8900000000003,4916.5,7374.75
2033,51805,438991,9833,0.0,38.9,36263.5,5180.5,5180.5,5180.5,9833,3244.8900000000003,4916.5,7374.75
2034,54665,445098,9833,0.0,38.8,38265.5,5466.5,5466.5,5466.5,9833,3244.8900000000003,4916.5,7374.75
2035,57526,451291,9833,0.0,38.7,40268.2,5752.6,5752.6,5752.6,9833,3244.8900000000003,4916.5,7374.75
2036,60386,457569,9833,0.0,38.6,42270.2,6038.6,6038.6,6038.6,9833,3244.8900000000003,4916.5,7374.75
2037,63246,463934,9833,0.0,38.6,44272.2,6324.6,6324.6,6324.6,9833,3244.8900000000003,4916.5,7374.75
2038,66107,470388,9833,0.0,38.5,46274.899999999994,6610.700000000001,6610.700000000001,6610.700000000001,9833,3244.8900000000003,4916.5,7374.75
2039,68967,476932,9833,0.0,38.4,48276.899999999994,6896.700000000001,6896.700000000001,6896.700000000001,9833,3244.8900000000003,4916.5,7374.75
2040,71827,483567,9833,0.0,0.0,50278.899999999994,7182.700000000001,7182.700000000001,7182.700000000001,9833,3244.8900000000003,4916.5,7374.75
