year, ldv_population, total_population, vehicle_miles_traveled, ldv_price, new_vehicle_mpg,BEV100_population,PHEV10_population,PHEV20_population,PHEV40_population,BEV100_vmt,PHEV10_vmt,PHEV20_vmt,PHEV40_vmt
2011,223,160804,9833,0.0,0.0,156.1,22.3,22.3,22.3,9833,3244.8900000000003,4916.5,7374.75
2012,635,163041,9833,0.0,0.0,444.5,63.5,63.5,63.5,9833,3244.8900000000003,4916.5,7374.75
2013,1280,165310,9833,0.0,0.0,896.0,128.0,128.0,128.0,9833,3244.8900000000003,4916.5,7374.75
2014,1949,167609,9833,0.0,0.0,1364.3,194.9,194.9,194.9,9833,3244.8900000000003,4916.5,7374.75
2015,2050,169941,9833,0.0,0.0,1435.0,205.0,205.0,205.0,9833,3244.8900000000003,4916.5,7374.75
2016,2405,172305,9833,15603.57,0.0,1683.5,240.5,240.5,240.5,9833,3244.8900000000003,4916.5,7374.75
2017,3155,174702,9833,11258.79,0.0,2208.5,315.5,315.5,315.5,9833,3244.8900000000003,4916.5,7374.75
2018,5106,177133,9833,6914.0,29.9,3574.2,510.6,510.6,510.6,9833,3244.8900000000003,4916.5,7374.75
2019,5216,179597,9833,5377.16,31.0,3651.2,521.6,521.6,521.6,9833,3244.8900000000003,4916.5,7374.75
2020,6889,181968,9833,3840.32,32.1,4822.299999999999,688.9000000000001,688.9000000000001,688.9000000000001,9833,3244.8900000000003,4916.5,7374.75
2021,8563,184614,9833,2741.24,33.4,5994.099999999999,856.3000000000001,856.3000000000001,856.3000000000001,9833,3244.8900000000003,4916.5,7374.75
2022,10236,187809,9833,1642.17,34.7,7165.2,1023.6,1023.6,1023.6,9833,3244.8900000000003,4916.5,7374.75
2023,12007,190456,9833,821.08,36.6,8404.9,1200.7,1200.7,1200.7,9833,3244.8900000000003,4916.5,7374.75
2024,13484,193376,9833,0.0,37.5,9438.8,1348.4,1348.4,1348.4,9833,3244.8900000000003,4916.5,7374.75
2025,14960,196204,9833,0.0,39.6,10472.0,1496.0,1496.0,1496.0,9833,3244.8900000000003,4916.5,7374.75
2026,16141,198668,9833,0.0,39.6,11298.699999999999,1614.1000000000001,1614.1000000000001,1614.1000000000001,9833,3244.8900000000003,4916.5,7374.75
2027,17223,201588,9833,0.0,39.5,12056.099999999999,1722.3000000000002,1722.3000000000002,1722.3000000000002,9833,3244.8900000000003,4916.5,7374.75
2028,18405,204325,9833,0.0,39.4,12883.5,1840.5,1840.5,1840.5,9833,3244.8900000000003,4916.5,7374.75
2029,19684,207064,9833,0.0,39.3,13778.8,1968.4,1968.4,1968.4,9833,3244.8900000000003,4916.5,7374.75
2030,20963,209070,9833,0.0,39.2,14674.099999999999,2096.3,2096.3,2096.3,9833,3244.8900000000003,4916.5,7374.75
2031,22877,211979,9833,0.0,39.1,16013.9,2287.7000000000003,2287.7000000000003,2287.7000000000003,9833,3244.8900000000003,4916.5,7374.75
2032,24297,214928,9833,0.0,39.0,17007.899999999998,2429.7000000000003,2429.7000000000003,2429.7000000000003,9833,3244.8900000000003,4916.5,7374.75
2033,25716,217918,9833,0.0,39.0,18001.199999999997,2571.6000000000004,2571.6000000000004,2571.6000000000004,9833,3244.8900000000003,4916.5,7374.75
2034,27136,220949,9833,0.0,38.9,18995.199999999997,2713.6000000000004,2713.6000000000004,2713.6000000000004,9833,3244.8900000000003,4916.5,7374.75
2035,28556,224023,9833,0.0,38.8,19989.199999999997,2855.6000000000004,2855.6000000000004,2855.6000000000004,9833,3244.8900000000003,4916.5,7374.75
2036,29976,227140,9833,0.0,38.7,20983.199999999997,2997.6000000000004,2997.6000000000004,2997.6000000000004,9833,3244.8900000000003,4916.5,7374.75
2037,31396,230300,9833,0.0,38.6,21977.199999999997,3139.6000000000004,3139.6000000000004,3139.6000000000004,9833,3244.8900000000003,4916.5,7374.75
2038,32816,233503,9833,0.0,38.6,22971.199999999997,3281.6000000000004,3281.6000000000004,3281.6000000000004,9833,3244.8900000000003,4916.5,7374.75
2039,34236,236752,9833,0.0,38.5,23965.199999999997,3423.6000000000004,3423.6000000000004,3423.6000000000004,9833,3244.8900000000003,4916.5,7374.75
2040,35655,240045,9833,0.0,38.4,24958.5,3565.5,3565.5,3565.5,9833,3244.8900000000003,4916.5,7374.75
