Type,Hour,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044
avg_weekday,12,1.3927509655557297,1.8888623678908005,2.497447672429447,3.248134517119318,4.284522817176536,5.569153914572021,7.212400028481158,9.415226477260912,11.638486375330146,14.035146972954749,16.71937176820484,19.481347661614258,22.591295162675898,25.97517835994821,29.721656281810542,33.505168595074664,37.6966485678349,43.54513065324487,41.039728490251555,37.99410087896612,34.87187251861828,31.354052237293956,27.57134268457315,23.100040988684775,18.213003590925464,12.754987387798192,6.694507907798801
avg_weekday,13,1.162485543483746,1.5762526013745162,2.1046324723935523,2.722800145446564,3.577530335632256,4.637901704860085,6.0472862860938985,7.935274269848496,9.828023921154072,11.874896942535727,14.116472967593374,16.38530882050046,18.991151603814327,21.824316116981716,25.272965580082335,28.15546001438184,31.58156670334381,36.88656573117334,34.95800396840572,32.24174364040999,29.654786123174762,26.555597426172994,23.42244785236952,19.52732180355667,15.39084767351959,10.80155822899451,5.696872207685268
avg_weekday,14,1.255192420262686,1.701683893438374,2.2754984053005782,2.9406051022982482,3.8629265488358677,5.007738695072407,6.53714152990938,8.558491092857988,10.610454277004937,12.833257314141154,15.277844191384991,17.729404731954926,20.565777722565304,23.652939695653085,27.45161456640875,30.565481322989264,34.30428861763703,40.016874998144665,37.981834720112616,34.994287486881056,32.19610892853376,28.827496334616676,25.450956408793868,21.20141175906605,16.71286930773622,11.733469830304292,6.193652640197111
avg_weekday,15,1.3194614345637454,1.789021933809575,2.3920537855472785,3.098300318295732,4.066619551257266,5.269589461114889,6.876375939460541,9.048042673691628,11.228587307240245,13.593555393463552,16.120660701650152,18.75447523624526,21.757162395565693,25.025864168025024,29.0624485314268,32.35962764625307,36.29383333972344,42.49807160304009,40.269079642696006,37.19493645288304,34.24752887387811,30.630759490031448,26.984567588362296,22.521190719890992,17.75424907468765,12.474718442706031,6.574510134134843
avg_weekday,16,1.6460320459100473,2.232201011021152,2.961688445801098,3.8713595218277947,5.080107396559393,6.582751761175425,8.526819676069147,11.299915061888912,14.034670510570045,17.003755561623517,19.99262461223725,23.45723899262415,27.22216921567272,31.322635924364768,36.10655333837555,40.537943074358424,45.46430752682823,53.20224605951195,50.043950031196694,46.60424086590418,42.93806120359468,38.39126259237261,33.55272416487069,28.23618577956418,22.265472462414174,15.654743264846074,8.17691214323062
avg_weekday,17,1.4367067578950343,1.9506845278341665,2.5685667836397874,3.3666192878589705,4.450529496009289,5.799081005750619,7.4885923375863985,9.732411609158701,12.059961419645793,14.578120725629642,17.320519257276764,20.331341395627355,23.632867076880025,27.23711680025558,31.051515462429045,35.2989942980294,39.80626021271198,45.43796704392519,42.730476482701704,39.85065274348996,36.667986890940874,33.05940649981347,28.99765108624323,24.48744622737862,19.360341997708662,13.595823978643658,7.11193129049502
avg_weekday,18,2.70190905498675,3.6672903289386474,4.756436388548681,6.326149838848548,8.360737112093062,10.891437570119862,13.881756456065252,18.362228052131787,22.744585504289716,27.481514085402846,32.1869636807956,38.28671864262057,44.480800218220054,51.23739616982946,57.52113773568701,66.33128493535492,74.76000493770286,85.75814421864813,79.46097922776578,75.10146415040373,69.05197427275418,62.20585705833556,53.778675983368515,46.003995731560195,36.34319943656966,25.50212452957298,13.13236869589298
avg_weekday,19,2.814728377126224,3.8119637962492186,4.932594242124123,6.546549556521963,8.636085755561366,11.229880144552883,14.290197223164114,19.05679175395087,23.575208724575205,28.448301246411397,33.274643086749535,39.53348834926619,45.86687169901837,52.760309456894454,59.1387654466543,68.10297736552482,76.64694145825067,88.68109130671398,82.02375584951749,77.43989587849724,71.09631343396518,63.95336118123319,55.199744073036015,47.155789549797205,37.19859286309965,26.063499095807785,13.403344506184828
avg_weekday,20,4.658584315448225,6.315317497196944,8.213040128633548,10.800882332155057,14.343313489160169,18.744987958210572,24.04363065486717,31.502239893098903,38.90423169201731,46.86038580745981,55.92302200715085,65.78000180732589,76.43885378145735,88.0652287042422,98.89548659913984,113.83202455447156,128.75850073557308,147.25068318391985,137.4125726739307,128.34950030809185,117.51774309693951,106.36277563131364,92.96249367192307,78.69771831318184,62.134918990889744,43.4204787491779,22.597542248849226
avg_weekday,21,5.8112318773441345,7.866965971596883,10.2262669140648,13.512922747853278,17.82233973199095,23.17438724875117,29.614450445885055,39.166455192554594,48.495765834765024,58.569418366327696,68.78028009082833,81.45282459515148,94.55662939112408,108.82986813396965,122.66153734193827,140.6503867379297,158.34012311652484,182.4602896482831,169.47045755680517,159.40767402343647,146.39831909928716,131.65845315748882,114.06950713727349,97.08699832239573,76.5974674974786,53.69119818936636,27.731939713377418
avg_weekday,22,4.70690412095904,6.347599781694592,8.227918666772013,10.834041969047597,14.256537204514707,18.500414489393712,23.615352972921396,31.631517294422537,39.15430521725085,47.26334650081487,55.50783807482298,65.6533435533443,76.1570292792096,87.57822649734175,98.65403020111091,112.95619025850488,127.04218830361427,148.27326339189128,137.57111232263907,129.14703914739988,118.407342272484,106.33093133558212,92.0371687011542,78.16359770957108,61.57309793919248,43.08847485371659,22.24293456794355
avg_weekday,23,4.882339163489632,6.584231147381698,8.547931287420052,11.239395443366801,14.808642927913464,19.239614521426194,24.61226122377964,32.81766848573262,40.60632777234744,48.99457249379915,57.686254653839846,68.08487221082957,78.96628480511697,90.79564901081373,102.3527103132062,117.05413019391949,131.66431603728532,153.00045588978378,142.19126757963647,133.24213971458943,122.13209658042256,109.72707269227226,95.1455072891288,80.68175312597262,63.56535819736543,44.47837421598423,23.00352300903482
avg_weekend,0,2.632083613379199,3.5362232500360875,4.763367823399562,6.025756325084187,7.891328002719553,10.203166273725513,13.513216204548955,17.715764278820856,21.90286987335625,26.40087658480987,32.19375276793604,36.4584534708981,42.181307779145115,48.37393225036756,56.69346356769536,62.04853727577143,69.50165938483353,82.510345479937,79.45894948164643,71.42095895751403,65.25932207817459,58.46307434219212,52.71781845106084,42.71516933605531,33.545982023664536,23.401732914928605,12.604802236227913
avg_weekend,1,1.986064896520232,2.6542075625854937,3.548240953635418,4.492996541025283,5.869344601084583,7.574377179655705,9.977751241673733,13.333792636143563,16.494520762923973,19.88490551478504,24.162196988204037,27.460998957671144,31.76680379287466,36.42327860360183,42.51797231088314,46.69407934985572,52.28273236263415,62.84282154221593,60.31107529025135,54.357284008798665,49.642694874517694,44.46767931645984,39.932222245952,32.471532619338966,25.49671022272852,17.784555962489648,9.540957707573206
avg_weekend,2,1.5708291831438443,2.100182201662682,2.8019236119046984,3.5676298696791187,4.668793702123931,6.037675772456652,7.940308728178043,10.585551841145408,13.111041634574358,15.821562088034122,19.14683972364355,21.86005768809933,25.29920086663427,29.01834394006255,33.76093521034768,37.21872958001933,41.67100165538174,49.79420077564339,47.66298112991228,43.101485910020116,39.37365556410338,35.274279891671355,31.556949711760925,25.769252396628755,20.239246293507673,14.120342098493312,7.541835310896614
avg_weekend,3,1.2279181939563697,1.6365285147687543,2.1741246623476025,2.771025261040919,3.6217063515072363,4.679423694344976,6.13575508350039,8.26649366320331,10.239577211005082,12.353239422897623,14.904497892125022,17.04843683480582,19.718226322769755,22.601367701823094,26.215745992433096,28.94320812889749,32.375045374283566,38.96327353035278,37.182594722566755,33.66463115795789,30.719786142285027,27.500030791976457,24.518004175594665,20.051192749284017,15.733163590623237,10.96493152283824,5.8370811206356805
avg_weekend,4,0.9574419113475069,1.2759858552616745,1.6954275154168148,2.1655521654763947,2.8342048865054568,3.668270405080057,4.810872053159217,6.3916689590817075,7.9305581041630555,9.580560921882938,11.55891566051532,13.241774387848547,15.32663859780551,17.57718039250981,20.361934387282215,22.517198371530082,25.18852436264219,29.845987339017867,28.45430097600361,25.722841833452893,23.433086139572804,20.957264362286338,18.653324342407803,15.239201964278777,11.94082545356168,8.30354144050816,4.40821217228531
avg_weekend,5,0.7400509963107165,0.977515157370999,1.2210624048588825,1.6326348390443668,2.1202454891832425,2.723148724258788,3.3625987947141303,4.844799152129466,5.983151354545151,7.1897457861761245,8.088537729091977,9.843610478040585,11.325316944756297,12.905722905511055,13.971971816239021,16.301373751987974,18.10628244692424,22.251381964925883,19.785136246857654,19.073936369047935,17.321734364645632,15.473409927162999,12.78171090260034,11.196570570073069,8.750464705253982,6.067281626711084,2.996572671896596
avg_weekend,6,0.5419349616989168,0.7145303866676739,0.8942326388760217,1.1919531712204785,1.5464053233045498,1.9836524994992135,2.453733304054015,3.568186717952634,4.404165139872391,5.287086314436642,5.951169872230207,7.216315916538078,8.28774587540682,9.426135196667627,10.217683794936084,11.858547896549693,13.139187149346457,16.32616019675765,14.502815112378581,13.920450023073489,12.607187287444601,11.23033783874868,9.27334298563203,8.080389343910785,6.29803287210726,4.354825547421786,2.1510914496349325
avg_weekend,7,0.43176501357157115,0.5718490697308319,0.7231537560561122,0.9618297910064852,1.2535787759429264,1.615297901502047,2.0193091791145714,2.8764826843822897,3.5547071618571997,4.272205300474786,4.847128573386101,5.841459714822846,6.715682307042002,7.646343079650756,8.353248256276208,9.642344357548152,10.698338816986311,13.066323493748751,11.732330133199506,11.227501389860386,10.212401691238016,9.129200895107124,7.631409148710181,6.6232047223197315,5.185088203913898,3.6032281705582867,1.8036300545017083
avg_weekend,8,0.4402734592166223,0.5893239176076664,0.7564695443274558,1.006300346376292,1.3198925064315603,1.710059180301239,2.1629191097748164,2.988832131699932,3.7021081372826243,4.4638307910252415,5.122008708156254,6.143570021511116,7.09364285548703,8.115362118495636,9.000876657250453,10.349534375972235,11.549088622498163,13.727955771510722,12.496002109954691,11.899473018797918,10.881227514515333,9.751859194223098,8.268443516520719,7.1341397546385,5.609122545336311,3.9187829146718376,1.9891865964233235
avg_weekend,9,0.5830707902912616,0.7862872196761489,1.0723403204201774,1.3515124254731903,1.7760381981819897,2.3035094048454483,3.080743968197346,3.9478359970528882,4.883599032234117,5.887389142957611,7.2249087840574315,8.114946010641688,9.382595962889098,10.75231594391937,12.691545916318518,13.772213796606408,15.410840838134362,17.979046727176488,17.499514063100396,15.655035778515526,14.35381185963712,12.888201434221,11.748427228497654,9.472183309797623,7.462157527833371,5.22442037062317,2.84274594927748
avg_weekend,10,0.8116111712339353,1.0993902643172309,1.451089586125648,1.8980320443507686,2.4997536526028354,3.2475688609922697,4.195660250792199,5.504465483280939,6.813875117213319,8.225050490529387,9.728782761708134,11.386531398633903,13.196588922868452,15.162747340550423,17.294968582078738,19.53574931795771,21.935657308564434,25.30014701937322,23.75143409421689,22.069415534188657,20.255725336954292,18.200833614009102,15.928048536300933,13.400683043258102,10.56450568826947,7.40095396505985,3.8627640560072116
avg_weekend,11,1.1715029880266477,1.5870945894502422,2.0749157976103563,2.7340691101998877,3.594902789608967,4.661269955136797,5.962978912321757,7.900158110148775,9.772013670130232,11.791929443947968,13.815659634772157,16.329896534275345,18.930021925429756,21.75724392418331,24.632291440541817,28.057071895862805,31.517385206105107,36.55482838834985,33.97597777477245,31.8501794144766,29.21875422596897,26.235050391158154,22.726027867106502,19.29038006273447,15.195905977244738,10.638496049876819,5.50054648282901
avg_weekend,12,1.5994107589778321,2.169056880013358,2.8370217614292423,3.740387966926907,4.9205967974776135,6.38311704703599,8.166482413021626,10.788545554897865,13.344854354435633,16.105397249558397,18.878014697110956,22.31717046632611,25.879057336548257,29.75456655467546,33.68751950233804,38.39756481232393,43.15406387020542,49.89056556966735,46.4026151536369,43.512833225401614,39.937818782971654,35.879590997873315,31.09622756431983,26.410042319083647,20.814551270726305,14.578544937182121,7.53907085400676
avg_weekend,13,1.9661815246597953,2.6659757271051223,3.4657475190738656,4.595021318928375,6.044294731872524,7.840407786471967,9.974019252410313,13.27089595283235,16.41085687424328,19.800876886024792,23.0551467309748,27.43228356795675,31.80589658774316,36.56366398313919,41.13500033399272,47.16870296257345,53.00696074154578,61.34476141882791,56.758107553190825,53.61144548536357,49.25741549129671,44.30041868680567,38.17363107177141,32.67699348424434,25.78142508235724,18.07877787921081,9.2981433729293
avg_weekend,14,2.232170637470044,3.022747264978205,3.9218908462350694,5.1989600301603796,6.829552859231858,8.848286575585032,11.240579708735261,15.032738698637788,18.582109306278326,22.410786641005167,26.040067266425467,31.006993165306238,35.92714044315494,41.272999711641916,46.380541674624574,53.16870480334136,59.695388441697695,69.45467150249397,64.09904473452751,60.562758973589084,55.58044801086627,49.927121993111236,42.92338008579263,36.73981023635252,28.952737014300546,20.27917825242669,10.41121861460234
avg_weekend,15,2.4365562481729897,3.2996797197488847,4.2931928412377465,5.678921052595199,7.464021922269554,9.676583687105868,12.329605151317045,16.376585631267027,20.25763065201641,24.447445420589016,28.50838745465528,33.86401264833104,39.26130854052906,45.130420995534216,50.85985507311988,58.204835068624746,65.39312604923612,75.66600303054707,70.07831970522906,66.06327311818872,60.66469920576548,54.53160436433431,47.047631463417865,40.18266772055668,31.688195332265916,22.209276368860646,11.43903806363714
avg_weekend,16,2.67846777916282,3.625790002900941,4.764996361917195,6.236410299696394,8.196935576454974,10.627177996410182,13.690184554436373,18.094645447864647,22.373696873634703,26.98979659889261,31.83370026650863,37.362563161962115,43.29995885368229,49.7518779637848,56.65529321050533,64.10666402028983,71.99032036875408,83.7394946399989,78.34068617845894,73.05410332462358,67.05423436038444,60.260516837170385,52.60487022077609,44.37231888828554,34.97962626951428,24.507137206296697,12.77804617856636
avg_weekend,17,1.4172919086587379,1.9180445267120971,2.5348788286564785,3.2988284952186815,4.33581453344032,5.6217990547928505,7.290157368377828,9.58930149196519,11.861038136322472,14.31336331797909,16.985069473790734,19.824877308651477,22.983703217813098,26.418670913205442,30.286627482184798,34.07128413198748,38.27473258175513,44.5664529978166,41.90954879957575,38.89039465979542,35.70215532689113,32.08275088433019,28.185641956288382,23.626159101466104,18.626737465920318,13.052795512464284,6.855233322593289
avg_weekend,18,1.42676295527946,1.9281858209761156,2.7139118779691938,3.3097960861031512,4.347572382106462,5.634566535947229,7.783205416208492,9.568207240687872,11.852564923711546,14.323475699880252,18.294446656451868,19.899381778217382,23.10338367259976,26.59443602970507,32.57945823892911,34.39506958895098,38.6950875964905,44.94816506264624,45.134237333319874,39.16812629204201,35.926301128090515,32.26225514125837,30.476077117856995,23.72200868808736,18.687865067703243,13.082529188854632,7.3851139693380325
avg_weekend,19,1.43564184346253,1.9397314956785325,2.7358723073708275,3.330473527474979,4.377080088696449,5.676690659027185,7.851520461146768,9.636816059557988,11.940953669143447,14.432584402340753,18.489270789852498,20.05700095015505,23.28785380827564,26.8073022301898,32.871477309644476,34.66442069532583,38.998259377258854,45.18812188619662,45.55059571346332,39.415263514328565,36.16756272761457,32.503228280630424,30.7890807022343,23.92823797465421,18.86232710357715,13.21161108092023,7.467318431100842
avg_weekend,20,1.4317276127464842,1.9334476374987775,2.6822942276546407,3.3182363539026145,4.361223231879468,5.6566313191308515,7.693261798032148,9.61463472655811,11.917022064674732,14.406538053208807,18.144172823951557,20.02893268364503,23.257598904910886,26.774308451271054,32.298143711248116,34.62291491105671,38.952417503693844,45.186584224690165,44.870179574953006,39.43489654272464,36.19430259894444,32.53851829533478,30.290770422607597,23.968743699980905,18.900780268464107,13.24335394781052,7.3510861299771575
avg_weekend,21,3.8338797847395325,5.192534118200909,7.121218224000116,8.951042430705154,11.793366595905974,15.327064351771188,20.61106428595301,26.035654841390297,32.26147860497037,38.994264021747696,48.33210174888356,54.2286397733651,62.97858642658207,72.51558785231425,86.29055804152772,93.82515161976056,105.60768768036068,122.1849375211306,119.47682401630891,106.70881214884687,97.98402870543964,88.12485480841063,80.76305671009331,64.97294225842421,51.25393292411713,35.92509762269388,19.654850784345083
avg_weekend,22,3.1622589313657605,4.268926390756158,5.8231477377852885,7.318708386710903,9.613439748333763,12.459907568593554,16.670575940966913,21.309728730502798,26.374083967776055,31.837318431445393,39.31409694374434,44.15072519749477,51.19875209461251,58.86213795122436,69.76522009345038,75.91988519402452,85.31142097970621,99.61218354380998,97.101974861519,86.73322575887696,79.51166151605655,71.42086168925549,65.2166306380715,52.50411995066906,41.35874775770261,28.945729290044024,15.773712560951845
avg_weekend,23,3.31062017112995,4.464615987873447,6.051455506338328,7.650783922333468,10.051715979682788,13.033527205215822,17.360580789819213,22.459507235397567,27.817820379092346,33.59850071558895,41.20757880889825,46.61636782291308,54.066789443673514,62.164269378365084,73.28000985680625,80.1755129611186,90.06903732187773,105.75916422145922,102.31395485860006,91.92505733998495,84.18902238470108,75.5489789223348,68.46610106262649,55.42729217501413,43.619369682601196,30.498482486956622,16.512474408141863
peak_shape,0,4.010319652958356,5.375348603297368,7.017272733658481,9.105487323225642,11.944199307299506,15.461577744021286,19.90340869264636,25.246837067699992,31.291541728341944,37.801642025151864,44.87651287445392,52.54787532653636,60.97219186865457,70.12956278885153,79.9427467066977,90.4587052841068,101.71038563853406,113.65277414974568,106.740269845729,99.2991856646864,91.15802673357862,82.01914045471393,71.87857020246602,60.49323203256441,47.73801706145781,33.463298182337226,17.526030261003157
peak_shape,1,3.0273174195544366,4.054679153515586,5.295290768742767,6.8789573124789225,9.039427909016023,11.72597801523763,15.131883472868218,19.24986321909556,23.89219399921904,28.896188878482498,34.33852099228973,40.24343979985309,46.731777389450514,53.786701667437825,61.34705414037393,69.44721432173013,78.11129562707961,87.30189441120493,81.9125235563886,76.13169024291781,69.81268808066311,62.75146046469352,54.93604528053788,46.18397058486335,36.40988628345511,25.496430245753718,13.343628466044823
peak_shape,2,2.415355903165009,3.2236984582149835,4.197166526185555,5.437306096342949,7.126905052078192,9.222442811057965,11.872259726913391,15.067091505678146,18.663500376729438,22.52239080008166,26.701355102834782,31.216326281921265,36.15811646113751,41.50945723550478,47.21908069108364,53.30917542603635,59.794578769101264,66.64160354727878,62.42488406094503,57.9269164024917,53.026956320535966,47.58610549958187,41.59001219075952,34.90362224779863,27.471839783950394,19.20484182356693,10.037248986639753
peak_shape,3,1.8501735686809204,2.457554810967527,3.187769426583816,4.117132091118924,5.383359040890336,6.9511254468630685,8.929962597457603,11.312922083806706,13.990153927862366,16.84581815782593,19.92045283330094,23.221580468943397,26.811929322203603,30.670286262166094,34.74987290006987,39.05697940746665,43.59255467909384,48.31850327701754,45.07063324595732,41.647877908916065,37.95154466761203,33.906908768976834,29.497931422704347,24.63599957195355,19.29988318935974,13.42580757400319,6.984889943681181
peak_shape,4,1.3927895289877066,1.8382901963963807,2.3714407650768887,3.0476717823754056,3.9670243217246397,5.099604057670535,6.5213314259019235,8.223695185183868,10.153560600108209,12.195464544172902,14.37732099951111,16.702301951211584,19.213092922371395,21.892089902909397,24.704186601463885,27.651828968136627,30.734798843465125,33.924711148127145,31.767711294669247,29.474437484280116,26.969586412157867,24.19999788311137,21.147250360489654,17.742740533014718,13.966992868967784,9.764096474498395,5.106033469613077
peak_shape,5,1.0074011043280324,1.3295579728839237,1.7166814640949322,2.2088741203288107,2.8788412622059294,3.704481061730732,4.740303552675566,5.97968557250126,7.413538055639393,8.941166084342356,10.584715025268478,12.348366084609223,14.265776957255564,16.32633518844076,18.506326780186015,20.80975151744657,23.239080759082995,25.775123631987597,24.133201227738713,22.388895935586522,20.48336216379808,18.3784843466436,16.058764655694528,13.472129583666698,10.605337976656498,7.413902265492414,3.877275125193568
peak_shape,6,0.7203351804778192,0.9562511794076383,1.2420167473237511,1.6078239268712613,2.1085251467477395,2.7306153146982832,3.517057955767479,4.466534949648095,5.529507514914991,6.658729610715926,7.869761685390014,9.16456042919444,10.56655695217726,12.06635195127504,13.64482177644225,15.30279090894657,17.0398938459896,18.83916243316285,17.576167205162218,16.246347522215846,14.808179320137047,13.236211641259844,11.520628640147054,9.62636238199033,7.548454532801958,5.255567830119597,2.736932114849989
peak_shape,7,0.5819442084925054,0.775502721853925,1.009475446465202,1.3082419666722462,1.7159176671497895,2.2213352239537887,2.858449677771536,3.6242586282085245,4.483835764835402,5.3981450918168505,6.380011672208413,7.431661180798715,8.572546863535608,9.796730217077691,11.090583860201328,12.456849392924084,13.897187410855839,15.400848099172673,14.42887655922305,13.392312122024096,12.263574462370176,11.009798050155126,9.62664235375588,8.082493364550714,6.366368654998251,4.453428325888975,2.328253591911905
peak_shape,8,0.6148074721378083,0.8272874237753489,1.084387927457336,1.412441112921487,1.858833714261308,2.4122866130043166,3.1095261891734323,3.94513978069188,4.888345765864454,5.902437012392314,7.002545888980686,8.193173270898173,9.497659820739498,10.912877321011752,12.426990221850991,14.046732711302425,15.776902835127842,17.60989710004216,16.531452842345896,15.370903924746282,14.107222209566704,12.687645335124019,11.11471952116308,9.350940041763142,7.376737180290506,5.1688158098871835,2.7040473512627092
peak_shape,9,0.6867676707263636,0.9291516245637219,1.2224572506169618,1.5966005091557047,2.105224452409969,2.7364504504519442,3.5325192983186766,4.486898812560862,5.549477669966002,6.692637944727416,7.93318418407703,9.276228327329434,10.747951375205723,12.34524176234568,14.055075083965233,15.885570649118014,17.842117200952597,19.91685384103586,18.724470797945607,17.433772402858143,16.026287413626918,14.43398027222008,12.663275237848305,10.67047359833086,8.429232541334649,5.914904959991219,3.0975616376917126
peak_shape,10,0.7862017357455175,1.0651027449866755,1.402097643033283,1.8313758717274689,2.4141003644800625,3.1366012893871127,4.047179890792672,5.137453162150048,6.348409065037849,7.651806471045302,9.066730958545495,10.599155970770102,12.279068759954562,14.103363218536451,16.05758353073173,18.151667873928837,20.392099407869487,22.770865514728484,21.415102544449443,19.944416926077324,18.341074560403786,16.522817855865952,14.499620324840896,12.221363117869107,9.655810856207037,6.776871637227991,3.5487405726599643
peak_shape,11,1.0480115066901767,1.4211929387578452,1.872084489420503,2.446442263959817,3.22606126323924,4.193036007019737,5.412257419156235,6.872633947679534,8.499661180444665,10.254550225103053,12.163376989926116,14.234832811089664,16.509917073137867,18.985378807077815,21.64263878465284,24.49604987976825,27.555220014858826,30.810447767182914,28.9905265673096,27.012560491885143,24.853585902516485,22.400251376423995,19.666675333114995,16.584450644096396,13.108750557289405,9.204412719705683,4.821895653177176
