Type,Hour,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
avg_weekday,0,1.8049093387951407,2.178242771796511,2.5510934511231884,3.1671081683636055,3.6151090693636387,3.676108456486965,5.39167277531657,7.107237094146198,9.43061785829485,12.272637862115312,14.430831418765507,13.222256262475721,12.855013565441778,12.466281148073485,12.980137245161394,13.432131333520283,11.476548446320058,9.634359837782972,7.91879551895333,6.200157594143415
avg_weekday,1,1.4683788619638467,1.7723442552443054,2.076001953998405,2.534646030690848,2.886202509043892,2.9910943761039666,4.386976692046226,5.782859007988502,7.566147579064517,9.680003194112405,11.734009722960753,10.919321610778503,10.619289241658256,10.305406650135891,10.573612556847259,10.802389242251188,9.477617775153044,8.000001643761706,6.604119327819417,5.206226635296855
avg_weekday,2,1.1174227667927252,1.3489280543181223,1.580266379438345,1.8957040180419873,2.1530333659510985,2.27651659947048,3.33892014264754,4.401323685824611,5.673943123645569,7.125936141442307,9.248059655906962,8.664177178858198,8.435598388996054,8.197121008206322,8.380285925886588,8.542055605564334,7.565011013413748,6.442287954240723,5.379884411063654,4.31559154979994
avg_weekday,3,0.865460649103793,1.044935900052887,1.224342151317586,1.4385036882508777,1.6286511142580395,1.7634846530458586,2.586466723183229,3.4094487933205904,4.319305692369237,5.3032913774357,7.259335440665121,6.861245476967749,6.683811189630338,6.499785131175223,6.601029863725237,6.693432697597071,6.004746301261194,5.140077465589162,4.317095395451761,3.492494595008145
avg_weekday,4,0.6770891473890529,0.8175941661009667,0.9580781526978301,1.1091560597323336,1.2529141138110014,1.379811684397005,2.0237414597219385,2.667671235046871,3.3380817314424025,4.031087768231438,5.864943632313938,5.569412699036015,5.430485428375998,5.286674640959634,5.357406527592528,5.425443273923342,4.898607207249768,4.222711025841047,3.578781250516081,2.933395079020234
avg_weekday,5,0.6180124892754049,0.7463015806768377,0.8745867410763946,1.0048519553594595,1.1337490544714488,1.259494849397798,1.8472752288269405,2.4350556082560666,3.0277853598182665,3.6247383248517786,5.110552071109678,4.843464577208925,4.716642764831348,4.585382010333718,4.6507479491019685,4.715610153388421,4.231575840572028,3.614192611878613,3.0264122324494522,2.4371782368495083
avg_weekday,6,0.6147157197946354,0.742175307446638,0.8695797707080297,1.0247505050730548,1.1607361773256546,1.2525311499829759,1.837061713911688,2.421592277840403,3.0755278259385452,3.7886854442788915,4.840528528254418,4.564296747328673,4.43821800017257,4.307624060162675,4.371597182601501,4.4285064426364515,3.9546233857003608,3.3418213802295464,2.7572908163008476,2.171718658165084
avg_weekday,7,0.6852646502120302,0.8271491565502631,0.9689005133955858,1.1777195489329946,1.3401982755163373,1.3959371510562362,2.047392350495415,2.698847549934585,3.517946116411803,4.4800918628167965,5.298134941625028,4.892445668101634,4.7526236970789535,4.605723746654776,4.758855070860973,4.894924080424388,4.224096787664479,3.5300054755299968,2.8785502760908077,2.2258617601289803
avg_weekday,8,0.7498988346504275,0.905017341640501,1.0599377259982055,1.3146528955946826,1.5004150125411573,1.527351287904462,2.2401347661023276,2.9529182443001973,3.9151502517527357,5.0902323664148295,6.220633768597947,5.672438913340345,5.5202101886525865,5.357988645402753,5.618278286120191,5.853179691272349,4.954351000630696,4.181738002312518,3.4689545241146527,2.7545164959790465
avg_weekday,9,0.7957755691424111,0.9605029468486314,1.1250621220735004,1.3743452397500782,1.5650884803117335,1.6209914942027994,2.3774749335511185,3.1339583728994223,4.102219038749808,5.2511855419935625,6.70334181713556,6.072008105985784,5.910856697907574,5.737845142417296,6.073417546152562,6.38743580350797,5.319816243441738,4.4899139824447545,3.733430543096433,2.974411188378707
