Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,48963148.68902113,59122520.56944849,69291321.88384421,79384120.86124316,89537250.66316065,99788147.40678218,159658228.702484,219512406.39518204,279175042.9667557,338732237.7953745,443774580.6819011,438164799.1076589,427963071.4123467,417822801.59988207,407355542.87181616,396993851.6623905,386029188.2954862,326283153.6720869,266517340.0228493,206790120.93738776
Utility Bills (res),41685752.22047046,50338689.20486811,58996040.277441055,67576147.53915098,76217034.36704372,84954742.20044445,135932234.54972044,186899453.8072829,237659057.83543494,288312788.72660357,379629295.2764348,374940698.2852332,366278138.4519733,357651443.28650755,348637333.4097984,339741041.0034864,330613956.37788534,279697777.9833165,228713458.5214858,177748772.66923833
Utility Bills (work),3622356.4125140845,4372032.8218310345,5122946.218337887,5990972.524891029,6778746.228331075,7381396.776889439,11807908.066037782,16232654.432104517,20999343.122593414,26076230.188114557,32496818.26132577,31413917.12047125,30659820.28710993,29893545.533841684,29751649.925462253,29577151.623044327,27730830.09292288,23209273.25523836,18777290.05340742,14348159.390013251
Utility Bills (pub L2),1417513.383578816,1710936.3735828958,2006047.2161332387,2258898.565398292,2540812.8117383495,2890310.700640477,4622226.468786651,6352431.475127324,7965493.2473295955,9465697.174378525,12694739.81429925,12754491.928787911,12448179.475805964,12159634.134055322,11660734.696410935,11169312.42220891,11246339.77938954,9547494.297664609,7819846.727818654,6099560.07682028
Utility Bills (DCFC),2237526.6724577723,2700862.169166456,3166288.1719320337,3558102.2318028593,4000657.256047505,4561697.728807814,7295859.617939142,10027866.680667307,12551148.761397723,14877521.706277873,18953727.329841323,19055691.773166575,18576933.19745748,18118178.64547753,17305824.840144575,16506346.613650812,16438062.045288468,13828608.135867458,11206744.720137414,8593628.801315904
Incremental upfront vehicle cost,24943592.08255382,31176435.696590714,18676587.021884397,9338236.645370966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,27668529.425856195,48492126.819647886,48536604.89088204,48581216.396329895,48625961.736294076,48670841.31227829,286945628.77859426,287211566.4676856,287478301.9698442,287745837.67850924,296712694.0302136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),14289408.846559245,25041322.94755419,25061855.968014497,25082450.58753619,25103106.990916446,25123825.36350691,148106497.76738936,148229266.2206915,148352402.97935358,148475909.14829162,152615401.70778126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),5749442.280012892,10073125.165323006,10078955.529157422,10084803.384083323,10090668.782574024,10096551.777260197,59505360.84753032,59540221.025628425,59575185.78426091,59610255.43716924,60785666.90467864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),3449665.36800774,6043875.0991938,6047373.317494452,6050882.0304499995,6054401.269544408,6057931.066356126,35703216.508518174,35724132.615377076,35745111.47055654,35766153.26230152,36471400.14280718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),4180012.9312763205,7333803.607576887,7348420.076215662,7363080.394260373,7377784.693259198,7392533.105155055,43630553.655156426,43717946.60598857,43805601.73567319,43893519.83074686,46840225.27494648,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),59391380.720865436,75663080.6823742,90056842.31280227,103773807.88889997,129480906.8192558,141922404.52508202,218250848.0059847,298474090.79860467,384345308.21765554,479865791.45792204,504209407.15349615,493935867.9010692,481418948.25508165,468316417.25304437,456664765.1275565,445618300.5359032,364019310.81873155,283168359.13972986,195236091.72637895,104453658.44306917
Avoided vehicle gasoline (gallons),20479786.45547084,24565935.286485128,28499000.73189945,32227890.648726698,35867287.207550086,39313685.46401164,60290289.50441566,81998376.59302326,104441659.84175421,127623880.70689417,133388732.05118947,129302583.22017519,125369517.77476086,121640627.8579336,118001231.2991102,114554833.04264864,93578229.0022446,71870141.91363703,49426858.66490606,26244637.799766123
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,1643282.017354313,4620134.879950886,7727173.920005307,10968686.532540226,14349085.747849401,17872913.68435044,37578443.486476704,58142366.10967331,79592913.36164309,101959143.78750248,140457926.53710476,139892391.59372985,139233991.47640252,138478913.8363814,137623223.5283248,136662859.0524169,115662130.03242834,93671224.11177893,70656737.85968523,46584277.34002933
Federal EV Tax Credit,48713893.795088336,83462188.6961088,81665546.6693824,79907579.91133307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,6495.185839345111,11373.114246323094,11373.114246323094,11373.114246323094,11373.114246323094,11373.114246323123,66989.79999999999,66989.79999999999,66989.79999999999,66989.79999999999,73484.98583934516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,1028136.3836633042,1429762.0033163503,1608361.5419317568,1795104.9662430147,1990282.675422652,2653571.761625379,7353675.677845767,10020989.664820127,12103625.142548613,14284559.155225808,18143297.18554042,14826058.310859358,14832558.586138744,14830417.03697688,14819204.285972806,14798475.043492451,14767767.577795843,12748957.933710122,10621904.008422248,8382498.882922655
Distribution Cost,697586.9150398698,1021249.3914275385,1118418.1068232448,1220143.431275194,1326592.4662932358,1897315.2032240976,6115348.165587688,8278444.373320071,9833942.740876218,11464023.773705883,14425811.344591847,11072128.322499845,11081362.317553129,11084137.926154837,11080126.463335317,11068986.840373088,11050365.157896603,9543487.10260159,7954358.665035971,6279809.127847481
Transmission Cost,330549.46862343425,408512.6118888118,489943.435108512,574961.5349678207,663690.2091294162,756256.5584012811,1238327.5122580784,1742545.2915000562,2269682.401672396,2820535.3815199253,3717485.840948572,3753929.988359513,3751196.2685856153,3746279.110822042,3739077.822637489,3729488.2031193646,3717402.4198992397,3205470.8311085333,2667545.3433862757,2102689.755075174
Cumulative personal light-duty EV population,54783.4287683845,66156.5430147076,77529.65726103069,88902.77150735378,100275.88575367688,111649.0,178638.8,245628.59999999998,312618.39999999997,379608.19999999995,446598.0,435224.8857536769,423851.77150735375,412478.65726103063,401105.5430147075,389732.4287683844,322742.6287683844,255752.8287683844,188763.02876838442,121773.22876838443
Cumulative personal light-duty LDV population,695046.0,705152.0,717357.0,727465.0,738618.0,749422.0,758832.0,769985.0,780440.0,790901.0,798565.0,788459.0,776254.0,766146.0,754993.0,744189.0,734779.0,723626.0,713171.0,702710.0
EV sales as % of total personal light-duty vehicles,0.00934497261957498,0.016128599573316242,0.0158541900982678,0.015633898876678733,0.015397829793375051,0.015175847848506079,0.08828014633014948,0.0870014350928914,0.08583593870124544,0.08470061360397824
Peak Demand 5-9 PM,37.085611033157605,44.78463427169959,52.48365751024157,60.18268074878355,67.88170398732552,75.58072722586753,120.92943434116117,166.27814145645482,211.62684857174844,256.97555568704206,331.08737167062907,326.72574059601527,319.08849514394404,311.4512496918728,303.81400423980153,296.17675878773036,288.5395133356591,243.55468909980243,198.5698648639458,153.58504062808916
Energy Supply Cost,13191305.97958336,16509400.849235006,19030396.358499806,21924676.57588042,25732478.06418917,31923572.097621907,55882292.384060666,83781160.06348173,114768056.47754352,147322341.0349348,207788672.16996846,214084639.44335824,220042731.7790868,225915966.55965447,231806927.470683,237612010.9730057,243410588.98104113,216519306.7372657,186408211.2339471,152701957.70868525
Energy Cost,7526866.764276964,10219005.934363578,12410446.407850958,15396849.386527034,19078544.414283853,24726786.370914917,44513939.43218137,69715907.21828267,98492544.94426052,128399301.96684256,184962002.12002623,192801384.66701084,198805346.07519093,204735360.99688753,210583852.5431579,216329881.55511126,221847274.48643348,197584261.7419204,170115664.29122135,139281031.36888078
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,5664439.215306405,6290394.914871428,6619949.950648797,6527827.189353386,6653933.649905313,7196785.726706994,11368352.95187928,14065252.845199248,16275511.533283163,18923039.06809195,22826670.049942683,21283254.77634697,21237385.703895733,21180605.562767167,21223074.927525185,21282129.417894274,21563314.494607575,18935044.995345507,16292546.942725359,13420926.339803983
