Timestep,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,0.000338758853121828,0.00036563535470229966,0.0003783053388253123,0.00036756964498481696,0.00036099018079643023,0.00032584044166822975,0.0002740190739893817,0.000263462866442462,0.0002588146969465691,0.00025573863301496215,0.0002469753781233235,0.0002463532923997118,0.00025322884480897596,0.00025749609334653906,0.0002584752300386238,0.00025931934156795457,0.00026030800047113935,0.00026092493935570655,0.00026144500197036193,0.0002619682888800617,0.00026256738181700944,0,0,0,0,0,0,0,0,0,0
1,0.0003237236207025064,0.00034940725471905546,0.000361514903262398,0.00035125569483501317,0.00034496824891376636,0.00031137857085083683,0.00026185720596205123,0.0002517695176360225,0.00024732764919485026,0.00024438811110078857,0.00023601379829237917,0.0002354193227798454,0.00024198971555259574,0.00024606756956079993,0.00024700324894512686,0.00024780989602765614,0.0002487546749960264,0.0002493442321031656,0.0002498412126279748,0.0002503412743430064,0.00025091377756439467,0,0,0,0,0,0,0,0,0,0
2,0.00030438775546207504,0.0003285373176517031,0.0003399217818314686,0.0003302753512767485,0.0003243634516526051,0.00029278006984660254,0.00024621659365291383,0.00023673143838158243,0.00023255488073054586,0.00022979091991543786,0.00022191680101809748,0.0002213578332586716,0.00022753577944703335,0.0002313700650823095,0.00023224985676080783,0.00023300832317845225,0.0002338966709269605,0.00023445101405511834,0.00023491831015827808,0.00023538850341356377,0.0002359268112768424,0,0,0,0,0,0,0,0,0,0
3,0.00029187178576151144,0.00031502835403721406,0.0003259447060601198,0.0003166949223164981,0.0003110261111715751,0.0002807413908348066,0.00023609253520891452,0.0002269973953499997,0.000222992571509128,0.0002203422606329373,0.00021279191373946134,0.0002122559298991157,0.00021817984817105266,0.00022185647371004286,0.00022270008966927097,0.00022342736908109205,0.00022427918929751538,0.00022481073866452078,0.0002252588202501338,0.0002257096798613061,0.0002262258533095648,0,0,0,0,0,0,0,0,0,0
4,0.00029181756108202854,0.0003149698272718362,0.000325884151227219,0.0003166360859318449,0.00031096832795301187,0.00028068923398827926,0.00023604867333985242,0.00022695522319905276,0.0002229511433844961,0.0002203013248897712,0.00021275238071886133,0.00021221649645495087,0.00021813931416634976,0.0002218152566525371,0.00022265871588265595,0.00022338586017866624,0.00022423752214177262,0.00022476897275619049,0.00022521697109607186,0.0002256677469454039,0.00022618382449765225,0,0,0,0,0,0,0,0,0,0
5,0.00030409855717149925,0.00032822517490302075,0.0003395988227226639,0.00032996155722526455,0.00032405527448693444,0.0002925018999984564,0.0002459826636845819,0.00023650652024319793,0.00023233393073250757,0.00022957259595188551,0.00022170595824156413,0.00022114752155645914,0.000227319598088618,0.00023115024077561056,0.0002320291965655263,0.00023278694236551276,0.00023367444609633076,0.000234228262544022,0.0002346951146699462,0.00023516486119541693,0.00023570265761330692,0,0,0,0,0,0,0,0,0,0
6,0.00032057680166570446,0.000346010772873336,0.0003580007266409794,0.0003478412448640989,0.00034161491729583154,0.00030835175429577824,0.00025931177156076414,0.00024932214259040667,0.00024492345220383343,0.0002420124884671628,0.0002337195798111859,0.00023313088301463118,0.00023963740699395924,0.00024367562142135502,0.00024460220535045215,0.00024540101126158413,0.00024633660632043065,0.00024692043252191637,0.00024741258204992347,0.0002479077828168382,0.00024847472090821896,0,0,0,0,0,0,0,0,0,0
7,0.0003145232021457812,0.00033947689195097734,0.00035124043389470034,0.0003412727982953587,0.0003351640453406699,0.00030252900598063667,0.00025441506784522946,0.00024461407764356935,0.0002402984497551997,0.0002374424550886154,0.0002293061452495143,0.00022872856508593636,0.00023511222337369516,0.00023907418233659063,0.00023998326915423366,0.00024076699084512565,0.0002416849186312012,0.00024225772017340196,0.00024274057621500895,0.00024322642587757271,0.00024378265821563643,0,0,0,0,0,0,0,0,0,0
8,0.0002770510685577265,0.00029903178851040986,0.0003093938280779121,0.0003006137314905968,0.0002952327722414689,0.00026648585479488316,0.00022410418666358737,0.0002154708814264266,0.00021166941523947054,0.00020915368231810217,0.00020198672827572602,0.00020147796071770397,0.00020710107321899183,0.00021059100641553644,0.00021139178509425215,0.00021208213458335872,0.0002128907009220455,0.00021339525918119952,0.00021382058800074007,0.0002142485537827663,0.00021473851688429764,0,0,0,0,0,0,0,0,0,0
9,0.00023561139660824266,0.00025430436954448427,0.0002631165160809282,0.0,0.0,0.00022662646547952738,0.00019058399839580616,0.00018324201225995815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
10,0.00022002776001290574,0.00023748435601102656,0.0,0.0,0.0,0.00021163710362454542,0.00017797853102605578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
11,0.00021248764949939356,0.00022934602705904168,0.0,0.0,0.0,0.00020438453172182225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
12,0.0002020876340498592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
13,0.00021299722244889276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
14,0.0002364816729201627,0.00025524369197123557,0.0,0.0,0.0,0.00022746355420868143,0.00019128795729432524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
