Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,3579036.1492925435,4321529.974088658,5064559.113107452,5817975.123483115,6564366.407321952,7294183.782170168,10697925.759717183,14101119.193545938,17531512.144814223,20984965.841236968,26901495.12502171,26426049.556932498,25685300.932526723,24948278.811213974,24255977.622029137,23563976.57761219,22699110.585586313,19333730.427238714,15981825.09790251,12629254.739441266
Utility Bills (res),3018245.2375797564,3644705.4927722346,4271373.25223258,4896330.216932684,5522559.853435368,6151277.306586202,9022080.88974932,11892646.0968933,14759513.458954295,17623580.198295362,23018342.449725606,22661145.439296804,22034687.20622824,21409312.12257113,20779261.675308254,20150243.90184342,19489350.238534097,16622528.696338134,13754665.755385311,10885419.455810582
Utility Bills (work),332416.19248621026,401201.95440549206,470109.1611804866,550688.5570100266,623261.3032507784,677374.5384058848,993313.6039393159,1309118.9031839306,1654190.192218658,2024342.6422721422,2385895.9915804057,2295412.3062381153,2226266.6008771122,2158810.2054606704,2139266.4924447206,2116550.1621144675,1967868.948668476,1658247.1088541218,1355352.288760525,1052640.0942413365
Utility Bills (pub L2),91053.51137215742,109896.61572827143,128808.33303914078,148216.46623318698,167287.79267055524,185595.27840591196,272123.51159490703,358591.81508476567,446469.19687823637,535394.4435773867,637514.2777356313,624808.1261511149,605592.3525492153,586670.0524025386,569644.5826696146,552383.9288125174,530172.9644478898,443771.587036545,365165.2450547507,286762.91303726786
Utility Bills (DCFC),137321.20785441916,165725.91118265915,194268.36665524414,222739.8833072169,251257.45796525036,279936.65877216944,410407.75443364,540762.3783839431,671339.296763032,801648.5570920755,859742.4059800693,844683.6852464632,818754.7728721533,793486.430779634,767804.8716065495,744798.5848417862,711718.4339358497,609183.0350099131,506641.8087019231,404432.2763520804
Incremental upfront vehicle cost,1716911.975516359,2145929.72913595,1285542.828535694,642767.5001090554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,1904474.2777607036,3337799.663310858,3340861.168361819,3343931.8579279305,3347011.7595627387,3350100.9009024543,15363780.475580787,15378019.438874196,15392301.119057486,15406625.644281324,16019727.669193855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),983565.522179399,1723638.9654359105,1725052.2898923552,1726469.8543221683,1727891.6714452708,1729317.7540197428,7929989.135541114,7936562.4629477365,7943155.510336579,7949768.336867589,8232803.011539396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),395744.3767691526,693351.1889538402,693752.5033056706,694155.0216005557,694558.7474503249,694963.6844776447,3186064.5693511805,3187931.0697258995,3189803.169601745,3191680.8857772164,3272048.756363039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),237446.62606149146,416010.7133723042,416251.50198340206,416493.0129603339,416735.2484701951,416978.21068658656,1911638.741610708,1912758.6418355403,1913881.9017610466,1915008.5314663297,1963229.2538178242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),287717.7527506605,504798.7955488033,505804.87318039074,506813.9690448726,507826.0921969478,508841.25171847973,2336088.0290777856,2340767.2643650197,2345460.5373581145,2350167.890170188,2551646.6474735965,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),4088014.768066448,5208024.926726129,6198773.237323088,7142936.467198061,8912401.9821582,9768772.481394865,13861597.399038283,18168970.318943452,22790771.38419876,27953261.226105496,28219164.555112213,27443378.621891215,26547496.753436867,25628466.181049485,24792142.220816802,23997474.398995735,19628462.15657149,15301275.062726377,10593518.095880505,5733865.515953576
Avoided vehicle gasoline (gallons),1409660.2648504993,1690917.18400199,1961637.1004186985,2218303.2506826273,2468809.413340222,2706031.158281126,3829170.55222052,4991475.362347102,6193144.397880097,7434377.985666356,7465387.448442385,7184130.529290894,6913410.612874185,6656744.462610256,6406238.299952662,6169016.555011757,5045877.161072362,3883572.350945781,2681903.315412786,1440669.7276265267
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
