Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,133673.65975056653,161406.29545495592,189157.7467047537,217157.84907956235,244986.3989876352,272434.97912892967,399542.25777110516,526634.4230835217,654390.3682928203,782652.8415793991,1002495.6882373325,985230.6214704127,958629.2523056176,932066.4000894602,907171.7206713641,882212.0428239659,850782.5722188201,728983.3458543215,608044.1728654028,490854.9943297894
Utility Bills (res),111807.62429011162,135013.11024362457,158226.14541360794,181398.13890388317,204596.94736220827,227870.2409193827,334197.0060790863,440519.0715854444,546757.7299989692,652885.1419374412,849683.922695744,836377.2160733663,813835.5530068469,791332.5887743674,768950.2325729802,746591.2555570884,722329.7341354758,619100.2712851533,515936.2430264096,413496.4600784228
Utility Bills (work),10720.793074663485,12939.290969203694,15161.506609356562,17762.510102994063,20103.726079691463,21845.89398157222,32034.105266869363,42218.15521797967,53350.966109525696,65297.96591405177,83243.68657167569,80321.81082823458,78106.09534055047,75855.43361791971,75150.43755038598,74342.85489146906,69446.01646205233,59080.358699603414,48932.78602929291,39297.471979395916
Utility Bills (pub L2),3748.7642267915157,4524.68177987425,5304.060156425693,6044.173828740312,6811.380506568035,7642.2084730588,11204.073126280957,14763.074588039151,18233.683070357103,21618.011889898266,24856.736840967085,24636.947601130443,23974.291223010998,23323.60601165098,22539.52142027581,21763.634778255477,21340.87733905095,18483.518675690808,15890.76396076159,13301.200284380504
Utility Bills (DCFC),7396.478158999907,8929.212462253408,10466.034525363499,11953.0262439448,13474.345039167423,15076.635754915946,22107.073298868567,29134.12169205839,36047.98911396823,42851.721838007914,44711.3421289457,43894.6469676813,42713.31273520918,41554.7716855222,40531.52912772205,39514.29759715301,37665.944282240984,32319.1971938739,27284.379848938723,24759.861987590204
Incremental upfront vehicle cost,63001.844774966,78744.59123179414,47172.81426767281,23586.263504327075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,69884.41721906557,122480.09174413301,122592.4332437258,122705.11176781729,122818.12832748108,122931.48393682399,563698.4249432454,564220.8537291861,564744.8498014848,565270.4178620003,587768.0423096986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),36091.79925238657,63248.69072907311,63300.5524723024,63352.56980076138,63404.74318120575,63457.07308179151,290951.9823344516,291193.15828145493,291435.05775629927,291677.68292956817,302063.56905896263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),14521.78454767743,25442.42489069394,25457.151064697344,25471.921417222733,25486.7360808057,25501.59518837941,116896.98263817761,116965.46469720322,117034.15220240603,117103.04577012426,120052.12454760671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),8713.070728606455,15265.454934416372,15274.290638818413,15283.152850333614,15292.041648483415,15300.957113027665,70138.18958290655,70179.27881832195,70220.49132144358,70261.82746207458,72031.274728564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),10557.762690395108,18523.521189949584,18560.439067907624,18597.467699499557,18634.60741698623,18671.85855362541,85711.27038770959,85882.95193220605,86055.148521336,86227.86170023332,93621.07397456534,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),150009.13007088332,191107.74617264394,227463.11684126363,262109.05448924573,327039.34404276026,358463.7397206704,508629.9665941797,666668.1072866017,836242.9020172014,1025656.1311627239,1035389.847377541,1006921.3434730042,974046.5098265308,940322.5246283846,909633.1600929728,880472.3617295944,720172.92738616,561408.0994507701,388680.09970318316,210379.0521143665
Avoided vehicle gasoline (gallons),51727.28623133908,62047.9695365727,71981.99900039988,81400.3274811322,90592.61607832694,99297.43482567047,140505.5156337513,183150.57892489055,227239.9190264134,272780.88594753295,273912.65803638654,263591.97473115294,253657.94526732573,244239.6167865934,235047.32818939866,226342.5094420551,185134.42863397428,142489.36534283505,98400.02524131219,52859.058320192584
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,4150.556914024455,11669.410708077547,19517.085199522586,27704.4093738085,36242.52954252642,45142.91806453101,84074.70459646858,124697.64056346817,167067.29355599105,211240.85762215225,295636.01033788436,292906.76419983385,289914.3434027056,286648.48921663105,283098.6189041623,279253.8164291641,238235.56010209833,195277.3416494899,150313.65557387736,103277.05307757949
Federal EV Tax Credit,123040.22472404511,210806.52054476703,206268.61110055482,201828.3865954548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
