Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,97988379.08063996,118330471.4837656,138672412.79049218,158880312.91332614,179105972.6157251,199610193.56799337,292894026.8941687,386087794.2425227,478905913.7500315,571460712.0054243,736024651.1299752,724891895.9900614,704872410.784833,684525079.4343271,663561082.1446923,642580822.8206223,621226862.7837694,528350233.79400617,435205884.2916163,342091387.2741622
Utility Bills (res),63481579.301000126,76660530.17932966,89839512.37681445,102879451.07861066,115978069.47205424,129331071.82513714,189751727.56872118,250127415.46001872,310134795.8474298,369855733.37983155,479422661.88013387,472315726.70712197,459297288.0100633,446118984.7721757,432381827.3486642,418656030.3830208,404560847.2115766,344376083.1331232,283990190.6465742,223598755.65989342
Utility Bills (work),6921853.964797156,8358340.158145536,9794649.898658022,11244727.491744502,12681948.716271125,14107472.908598732,20688736.184122775,27271530.948221102,33887320.6746567,40502092.29576561,51423825.0480372,50557989.67779452,49118537.04725593,47675772.613223836,46294766.83802557,44879000.87210187,43356096.60795306,36761869.318068855,30179074.55397052,23594830.21865256
Utility Bills (pub L2),8885941.545812659,10730627.027542105,12575295.55307278,14415752.441212466,16258041.532698113,18108951.056463923,26560669.638060268,35011811.14174236,43451859.814421386,51879113.66211521,67244969.88303505,66209009.118304186,64366568.11665124,62521170.34639686,60657805.15221023,58790185.77022328,56930967.122541815,48484030.49666485,40092511.43419843,31737388.855225492
Utility Bills (DCFC),18699004.26903002,22580974.118748296,26462954.961946905,30340381.901758503,34187912.89470162,38062697.77779357,55892893.50326445,73677036.69254056,91431937.41352357,109223772.66771182,137933194.3187691,135809170.4868407,132090017.61086252,128209151.7025307,124226682.80579226,120255605.79527631,116378951.84169783,98728250.84614925,80944107.6568732,63160412.5403907
Incremental upfront vehicle cost,76047471.44852822,95050027.10341887,56940765.13126227,28470209.195136208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,163211097.89796826,286099562.4354788,286416338.2837705,286734064.45960706,287052743.81397116,287372379.2063978,1317992472.593709,1319465600.3165402,1320943147.4225402,1322425127.1698582,1385862989.8960512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),43565233.41460141,76345431.14660071,76408031.76490939,76470820.18507299,76533796.9704971,76596962.68627736,351199824.96213543,351490941.5570218,351782931.50169283,352075797.4161979,364612262.71889615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),20427082.12380339,35788611.30769413,35809325.8944413,35830102.6249487,35850941.68564762,35871843.2635286,164433804.5164282,164530135.19368395,164626754.8629717,164723664.39126727,168871989.20069644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),45709860.17457749,80084488.26916504,80130841.48094764,80177333.75236577,80223965.50059797,80270737.14407486,367954961.3040998,368170521.30240023,368386727.9806953,368603583.27902544,377886325.95605177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),53508922.18498598,93881031.71201897,94068139.14347216,94255807.89721961,94444039.65722847,94632836.11251697,434403881.8110454,435274002.26343435,436146733.0771804,437022082.0833675,474492412.0204067,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),181071126.99368152,230679925.68420136,274563307.5565541,316383288.598432,394758522.8253451,432689885.65509987,613951243.6262757,804714559.8322254,1009403433.4605485,1238038698.3618643,1249788683.7123833,1215425317.1509166,1175743195.839561,1135036082.4574983,1097991969.6111128,1062792939.122873,869300071.9107519,677659583.060638,469164549.4135838,253942448.47242117
Avoided vehicle gasoline (gallons),62438319.65299363,74896079.76759784,86887122.64447914,98255679.68895403,109351391.36436152,119858694.08728528,169599791.05698222,221075428.52533665,274294411.2664534,329265611.2664533,330631926.9080379,318174166.79343367,306183123.91655236,294814566.87207747,283718855.19667,273211552.47374624,223470455.50404933,171994818.03569493,118775835.29457818,63804635.29457819
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,5010001.842679162,14085764.961541273,23558436.81674146,33441088.72332907,43747175.03038723,54490543.648013845,101483986.80905713,150518768.04606068,201661961.4078768,254982604.19387856,356853421.89982885,353559056.37686557,349947021.7146924,346004934.9440972,341720021.997086,337079106.49189335,287567136.90360886,235713494.36589777,181439109.06226608,124662565.47400147
Federal EV Tax Credit,148517841.18614116,254457673.57374087,248980111.12890497,243620460.98718685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,19802.37882481882,34674.09898564842,34674.09898564842,34674.09898564842,34674.09898564842,34674.098985648365,158850.59999999998,158850.59999999998,158850.59999999998,158850.59999999998,178652.9788248189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,8870920.552192317,12990010.344653625,14205000.718219817,15473298.657473013,16796728.70938833,27896319.880856782,77013862.83503811,110772040.84681128,132180577.80212905,154543754.7360096,195656766.6201194,161269193.9017455,160344385.5759433,159288929.7565686,158097240.35130465,156763541.8428533,155281863.54746032,134830531.71594772,113341866.85721722,90778632.04133457
Distribution Cost,6421093.259433082,9962664.51330357,10574553.97134204,11213290.008325003,11879791.505679637,22294153.968631588,68605899.16430026,99430570.60898145,117773464.17676231,136934295.91402182,172743745.18699026,138196504.90104675,137404606.89047208,136500780.93210173,135480241.11573905,134338039.22543308,133069059.83879974,115546841.19593069,97135845.31312227,77804167.76870027
Transmission Cost,2449827.292759235,3027345.8313500537,3630446.746877776,4260008.64914801,4916937.2037086915,5602165.912225193,8407963.670737851,11341470.237829832,14407113.625366738,17609458.82198778,22913021.433129147,23072689.00069874,22939778.68547121,22788148.82446687,22616999.2355656,22425502.617420226,22212803.708660558,19283690.52001704,16206021.544094954,12974464.272634298
Cumulative personal light-duty EV population,167022.50507175794,201696.60405740637,236370.7030430548,271044.8020287032,305718.90101435164,340393.0,499243.6,658094.2,816944.7999999999,975795.3999999999,1134646.0,1099971.9010143515,1065297.802028703,1030623.7030430546,995949.6040574061,961275.5050717577,802424.9050717577,643574.3050717578,484723.7050717578,325873.1050717578
