,Residential L1,Residential L2,Residential MUD,Work,Public L2,Fast,Total
64,11912.448898529045,34692.557854830244,9156.491439070505,17044.30801981135,1966.7593399807593,4402.404391320387,79174.9699435423
65,12056.404748743997,36337.02652963255,9446.900468870132,15057.931690330719,1896.2017043511414,4837.8251927453075,79632.29033467386
66,12224.284754276827,37911.10918391194,10214.264430713922,13260.134521816024,1788.3192618702215,4961.894066109679,80360.00621869862
67,12381.567528354666,39758.85829849665,10680.279104992233,11527.577932487262,1747.7506253846566,4960.923710403818,81056.95720011927
68,12519.195091265008,42326.881079154955,11283.232647412893,10433.230751033587,1809.802947928581,4441.7666087708,82814.10912556581
69,12664.459735923898,45206.85418539074,11972.22379972036,9264.985814651465,1861.464461180549,6355.468630784233,87325.45662765125
70,12874.430043604683,49147.39839399288,12930.266877377293,8188.330762957606,1743.9621546773708,4472.444085764427,89356.83231837425
71,13063.628558821538,52624.15235601292,13737.977298652704,7285.13721498783,1671.9829174643173,4132.621375065418,92515.49972100473
72,13342.57125056394,56618.87384124542,14528.462861058622,6334.821169516413,1649.411022555921,4264.46329552162,96738.60344046194
73,13650.208382093808,61217.37518840541,15192.637616966475,5324.506210357914,1687.6699695467507,3548.5631292856115,100620.96049665597
74,13934.297033930437,65508.35515038665,15612.708049324652,4679.766295717884,1633.5157084557625,4153.218128883042,105521.86036669843
75,14243.348040101628,71073.24589422267,16293.405579511023,4157.874948769273,1561.7422716732256,3552.225517851394,110881.8422521292
76,14605.434777428518,76794.06273563746,17117.151687903526,3663.3007544861343,1632.3475042554178,4645.810767104926,118458.10822681597
77,14930.763726482612,82728.93260099953,17579.55622021916,3263.6871740558977,1567.4064041179356,2924.266292464514,122994.61241833966
78,15333.86233410056,89557.65289728639,17954.902444120667,2994.0694110202853,1466.6582642860262,2494.7412891916665,129801.8866400056
79,15674.869206719595,95523.73918097277,18114.973022970145,2612.822743181871,1500.5230453406714,2735.435386153245,136162.3625853383
80,16076.891985715538,101503.63530022083,18579.873120612665,2469.2261728564504,1396.678406690789,2995.749261226477,143022.05424732278
81,16456.575157681993,106931.11515863884,18752.267679446508,2100.431776985778,1156.6372672910545,2901.035133416454,148298.06217346064
82,16735.28020187991,112119.81836979304,18691.50303889234,1960.945562741792,1071.0150776613539,1335.776775899738,151914.3390268682
83,17124.538272563932,116972.24274493437,18522.574420327197,1767.8797244609823,1036.3691680687082,2343.9537964849205,157767.5581268401
84,17412.94737085345,120935.42030029304,18088.995647583622,1535.7778005213931,937.1193101452365,2637.480305879362,161547.7407352761
85,17680.85754549055,123348.74686199178,18028.857297459756,1426.189064844941,854.6279018370607,2141.7108469114755,163480.98951853556
86,17906.49508502065,125058.50913546853,17529.237386866807,1321.7804340427256,871.027855246662,2272.042782801672,164959.09267944706
87,18013.43597454617,126375.64569667913,17153.10512503949,1181.40219299755,827.2830708513902,3000.0,166550.87206011373
88,18211.599999998896,126923.77853368553,16640.26415041563,1080.1591798089123,760.890904234072,1432.4540342754642,165049.14680241852
89,18283.008898553675,125602.64275919486,16225.393385707737,1008.3333302436702,783.163144203638,1687.8455214707951,163590.3870393744
90,18333.21501939951,123235.07617803651,15511.153800049065,864.6862644863024,699.6950570656197,1263.1556135387125,159906.98193257576
91,18294.199999998982,120802.97866677986,14801.279560867033,797.6396697229438,626.2299617764013,1432.2592751996845,156754.58713434488
92,18194.679107218737,117461.60282567843,14353.04562644883,747.5049846415719,553.4754716662846,1350.0,152660.30801565383
93,18015.234940970306,113308.54729064721,13636.86075129499,661.0051266137884,514.753613319649,686.2467729141072,146822.64849576005
94,17835.091229621583,108289.57349663433,13037.61683464919,608.5755872507324,499.12244679485707,977.5909009869434,141247.57049593763
95,17627.358416496303,103534.37281914386,12493.577392011743,621.4482038141193,486.09289078919676,363.30619607988274,135126.1559183351
