year, ldv_population, total_population, vehicle_miles_traveled, ldv_price, new_vehicle_mpg,BEV100_population,PHEV10_population,PHEV20_population,PHEV40_population,BEV100_vmt,PHEV10_vmt,PHEV20_vmt,PHEV40_vmt
2011,38110.12646371071,27506088.957394328,9833,0.0,0.0,26677.088524597493,3811.0126463710712,3811.0126463710712,3811.0126463710712,9833,3244.8900000000003,4916.5,7374.75
2012,108550.94141702988,27888743.154018037,9833,0.0,0.0,75985.65899192091,10855.09414170299,10855.09414170299,10855.09414170299,9833,3244.8900000000003,4916.5,7374.75
2013,218963.829846406,28276720.689573012,9833,0.0,0.0,153274.6808924842,21896.3829846406,21896.3829846406,21896.3829846406,9833,3244.8900000000003,4916.5,7374.75
2014,333351.14951314504,28670095.620315857,9833,0.0,0.0,233345.8046592015,33335.11495131451,33335.11495131451,33335.11495131451,9833,3244.8900000000003,4916.5,7374.75
2015,350695.1574630125,29068943.03274552,9833,0.0,0.0,245486.61022410874,35069.51574630125,35069.51574630125,35069.51574630125,9833,3244.8900000000003,4916.5,7374.75
2016,411353.63306706306,29473339.057935625,9833,15603.57,0.0,287947.54314694414,41135.363306706306,41135.363306706306,41135.363306706306,9833,3244.8900000000003,4916.5,7374.75
2017,539708.4023401793,29883360.886066183,9833,11258.79,0.0,377795.8816381255,53970.84023401793,53970.84023401793,53970.84023401793,9833,3244.8900000000003,4916.5,7374.75
2018,873355.6412864802,30299086.781157494,9833,6914.0,29.9,611348.9489005362,87335.56412864802,87335.56412864802,87335.56412864802,9833,3244.8900000000003,4916.5,7374.75
2019,892255.892255892,30720596.096009,9833,5377.16,31.0,624579.1245791244,89225.58922558921,89225.58922558921,89225.58922558921,9833,3244.8900000000003,4916.5,7374.75
2020,1178451.1784511784,31126258.2352827,9833,3840.32,32.1,824915.8249158248,117845.11784511784,117845.11784511784,117845.11784511784,9833,3244.8900000000003,4916.5,7374.75
2021,1464646.4646464644,31578817.210533403,9833,2741.24,33.4,1025252.525252525,146464.64646464644,146464.64646464644,146464.64646464644,9833,3244.8900000000003,4916.5,7374.75
2022,1750841.7508417508,32125375.9410601,9833,1642.17,34.7,1225589.2255892255,175084.17508417508,175084.17508417508,175084.17508417508,9833,3244.8900000000003,4916.5,7374.75
2023,2053872.0538720537,32578070.158490904,9833,821.08,36.6,1437710.4377104375,205387.20538720538,205387.20538720538,205387.20538720538,9833,3244.8900000000003,4916.5,7374.75
2024,2306397.3063973063,33077506.6494071,9833,0.0,37.5,1614478.1144781143,230639.73063973064,230639.73063973064,230639.73063973064,9833,3244.8900000000003,4916.5,7374.75
2025,2558922.558922559,33561364.529196195,9833,0.0,39.6,1791245.7912457911,255892.25589225593,255892.25589225593,255892.25589225593,9833,3244.8900000000003,4916.5,7374.75
2026,2760942.760942761,33982766.2821924,9833,0.0,39.6,1932659.9326599324,276094.2760942761,276094.2760942761,276094.2760942761,9833,3244.8900000000003,4916.5,7374.75
2027,2946127.946127946,34482222.093420096,9833,0.0,39.5,2062289.562289562,294612.7946127946,294612.7946127946,294612.7946127946,9833,3244.8900000000003,4916.5,7374.75
2028,3148148.1481481483,34950456.2813552,9833,0.0,39.4,2203703.703703704,314814.81481481483,314814.81481481483,314814.81481481483,9833,3244.8900000000003,4916.5,7374.75
2029,3367003.367003367,35418896.5526124,9833,0.0,39.3,2356902.3569023567,336700.3367003367,336700.3367003367,336700.3367003367,9833,3244.8900000000003,4916.5,7374.75
2030,3585858.5858585853,35762115.4453009,9833,0.0,39.2,2510101.0101010096,358585.85858585854,358585.85858585854,358585.85858585854,9833,3244.8900000000003,4916.5,7374.75
2031,3913121.110090792,36259624.32693371,9833,0.0,39.1,2739184.777063554,391312.11100907926,391312.11100907926,391312.11100907926,9833,3244.8900000000003,4916.5,7374.75
2032,4155992.716598749,36764054.36197766,9833,0.0,39.0,2909194.901619124,415599.27165987494,415599.27165987494,415599.27165987494,9833,3244.8900000000003,4916.5,7374.75
2033,4398864.323106766,37275501.83487369,9833,0.0,39.0,3079205.0261747357,439886.4323106766,439886.4323106766,439886.4323106766,9833,3244.8900000000003,4916.5,7374.75
2034,4641735.929614723,37794064.36953512,9833,0.0,38.9,3249215.150730306,464173.5929614723,464173.5929614723,464173.5929614723,9833,3244.8900000000003,4916.5,7374.75
2035,4884607.53612268,38319840.94798182,9833,0.0,38.8,3419225.2752858754,488460.753612268,488460.753612268,488460.753612268,9833,3244.8900000000003,4916.5,7374.75
2036,5127479.142630637,38852931.92923368,9833,0.0,38.7,3589235.3998414455,512747.9142630637,512747.9142630637,512747.9142630637,9833,3244.8900000000003,4916.5,7374.75
2037,5370350.749138653,39393439.06846693,9833,0.0,38.6,3759245.524397057,537035.0749138653,537035.0749138653,537035.0749138653,9833,3244.8900000000003,4916.5,7374.75
2038,5613222.35564661,39941465.53643693,9833,0.0,38.6,3929255.648952627,561322.2355646611,561322.2355646611,561322.2355646611,9833,3244.8900000000003,4916.5,7374.75
2039,5856093.962154567,40497115.93917113,9833,0.0,38.5,4099265.7735081967,585609.3962154568,585609.3962154568,585609.3962154568,9833,3244.8900000000003,4916.5,7374.75
2040,6098965.568662524,41060496.33793607,9833,0.0,38.4,4269275.898063767,609896.5568662524,609896.5568662524,609896.5568662524,9833,3244.8900000000003,4916.5,7374.75
